franchise,player_ID,name_common,primary_pos,total_WAR,first_year,last_year
TEX,ogandal01,Alexi Ogando,P,8.5,2010,2014
TOR,quantpa01,Paul Quantrill,P,11.2,1996,2001
TOR,escobke01,Kelvim Escobar,P,10.6,1997,2003
TOR,downssc01,Scott Downs,P,8.8,2005,2010
TOR,romanjo03,Jordan Romano,P,7.7,2019,2024
TOR,janssca01,Casey Janssen,P,7.5,2006,2014
WSN,fasseje01,Jeff Fassero,P,14.3,1993,1996
WSN,clippty01,Tyler Clippard,P,10,2008,2022
WSN,cordech01,Chad Cordero,P,7.6,2003,2008
WSN,urbinug01,Ugueth Urbina,P,7.3,1995,2001
WSN,wettejo01,John Wetteland,P,5.6,1993,1994
