franchise,player_ID,name_common,primary_pos,total_WAR,first_year,last_year
MIN,guerrma02,Matt Guerrier,P,7.9,2004,2014
NYM,benitar01,Armando Benítez,P,9.8,1999,2003
NYM,diazed04,Edwin Díaz,P,8.5,2019,2025
NYM,lugose01,Seth Lugo,P,8.4,2016,2022
NYM,familje01,Jeurys Familia,P,6.8,2012,2021
NYM,felicpe01,Pedro Feliciano,P,5.7,2002,2013
NYY,riverma01,Mariano Rivera,P,47.4,1998,2013
NYY,roberda08,David Robertson,P,12.9,2008,2018
NYY,betande01,Dellin Betances,P,11.4,2011,2019
NYY,mendora01,Ramiro Mendoza,P,9.3,1998,2005
NYY,greench03,Chad Green,P,8.1,2016,2022
OAK,duchsju01,Justin Duchscherer,P,10.7,2003,2010
OAK,heredgi01,Gil Heredia,P,7.2,1998,2001
OAK,bailean01,Andrew Bailey,P,6.4,2009,2011
OAK,hendrli01,Liam Hendriks,P,6.2,2016,2020
OAK,petityu01,Yusmeiro Petit,P,6,2018,2021
PHI,madsory01,Ryan Madson,P,8.9,2003,2011
PHI,nerishe01,Héctor Neris,P,7.4,2014,2021
PHI,papeljo01,Jonathan Papelbon,P,7.2,2012,2015
PHI,strahma01,Matt Strahm,P,6.6,2023,2025
PHI,hoffmje02,Jeff Hoffman,P,3.9,2023,2024
PHI,wagnebi02,Billy Wagner,P,3.9,2004,2005
PIT,watsoto01,Tony Watson,P,9.3,2011,2017
PIT,melanma01,Mark Melancon,P,8,2013,2016
PIT,riverfe01,Felipe Vazquez,P,7.2,2016,2019
PIT,dukeza01,Zach Duke,P,6.8,2005,2010
PIT,torresa01,Salomón Torres,P,6.6,2002,2007
SDP,hoffmtr01,Trevor Hoffman,P,15.4,1998,2008
SDP,bellhe01,Heath Bell,P,8.6,2007,2011
SDP,linebsc01,Scott Linebrink,P,7.3,2003,2007
SDP,adamsmi03,Mike Adams,P,6.4,2008,2011
SDP,suarero01,Robert Suarez,P,5.8,2022,2025
SEA,putzjj01,J.J. Putz,P,8.4,2003,2008
SEA,frankry01,Ryan Franklin,P,7.4,1999,2005
SEA,rhodear01,Arthur Rhodes,P,6.7,2000,2008
SEA,munozan01,Andrés Muñoz,P,6.4,2021,2025
SEA,wilheto01,Tom Wilhelmsen,P,5.8,2011,2016
SFG,nenro01,Robb Nen,P,10.4,1998,2002
SFG,romose01,Sergio Romo,P,9.2,2008,2016
SFG,rogerty01,Tyler Rogers,P,9.1,2019,2025
SFG,garcija01,Santiago Casilla,P,8.2,2010,2016
SFG,rodrife01,Félix Rodríguez,P,8,1999,2004
STL,helslry01,Ryan Helsley,P,8.2,2019,2025
STL,isrinja01,Jason Isringhausen,P,6.8,2002,2008
STL,rosentr01,Trevor Rosenthal,P,6,2012,2017
STL,millesh01,Shelby Miller,P,5.6,2012,2014
STL,klinest02,Steve Kline,P,5.4,2001,2004
TBR,litteza01,Zack Littell,P,6.2,2023,2025
TBR,mcgeeja01,Jake McGee,P,5.8,2010,2015
TBR,sturtta01,Tanyon Sturtze,P,5.8,2000,2002
TBR,sprinje01,Jeffrey Springs,P,5.7,2021,2024
TBR,moorema02,Matt Moore,P,5.3,2011,2016
TEX,wilsocj01,C.J. Wilson,P,11.6,2005,2011
TEX,cordefr01,Francisco Cordero,P,9.7,2000,2006
TEX,felizne01,Neftalí Feliz,P,8.7,2009,2015
TEX,ogandal01,Alexi Ogando,P,8.5,2010,2014
TEX,zimmeje02,Jeff Zimmerman,P,7.5,1999,2001
TOR,escobke01,Kelvim Escobar,P,9.8,1998,2003
TOR,downssc01,Scott Downs,P,8.8,2005,2010
TOR,romanjo03,Jordan Romano,P,7.7,2019,2024
TOR,janssca01,Casey Janssen,P,7.5,2006,2014
TOR,quantpa01,Paul Quantrill,P,7.4,1998,2001
WSN,clippty01,Tyler Clippard,P,10,2008,2022
WSN,cordech01,Chad Cordero,P,7.6,2003,2008
WSN,rauchjo01,Jon Rauch,P,5.5,2004,2008
WSN,ayalalu01,Luis Ayala,P,5.4,2003,2008
WSN,storedr01,Drew Storen,P,5.2,2010,2015
