franchise,player_ID,name_common,primary_pos,total_WAR,first_year,last_year
OAK,lopesda01,Davey Lopes,2B,5.3,1982,1984
PHI,utleych01,Chase Utley,2B,62,2003,2015
PHI,tayloto02,Tony Taylor,2B,17.6,1960,1976
PHI,polanpl01,Plácido Polanco,2B,15.8,2002,2012
PHI,samueju01,Juan Samuel,2B,12,1983,1989
PHI,cashda01,Dave Cash,2B,11.7,1974,1976
PIT,mazerbi01,Bill Mazeroski,2B,36.5,1956,1972
PIT,rayjo01,Johnny Ray,2B,19.3,1981,1987
PIT,walkene01,Neil Walker,2B,15.8,2009,2015
PIT,stennre01,Rennie Stennett,2B,14.6,1971,1979
PIT,harrijo05,Josh Harrison,2B,14.1,2011,2018
SDP,croneja01,Jake Cronenworth,2B,15.4,2020,2025
SDP,roberbi01,Bip Roberts,2B,12.5,1986,1995
SDP,alomaro01,Roberto Alomar,2B,12.2,1988,1990
SDP,loretma01,Mark Loretta,2B,11.3,2003,2005
SDP,flannti01,Tim Flannery,2B,9.1,1979,1989
SEA,canoro01,Robinson Canó,2B,23.9,2014,2018
SEA,boonebr01,Bret Boone,2B,19.2,1992,2005
SEA,reynoha01,Harold Reynolds,2B,15,1983,1992
SEA,cruzju01,Julio Cruz,2B,12.8,1977,1983
SEA,lopezjo01,José López,2B,10.2,2004,2010
SFG,thompro01,Robby Thompson,2B,33.9,1986,1996
SFG,kentje01,Jeff Kent,2B,31.6,1997,2002
SFG,durhara01,Ray Durham,2B,10.5,2003,2008
SFG,huntro01,Ron Hunt,2B,9.8,1968,1970
SFG,fuentti01,Tito Fuentes,2B,8.3,1965,1974
STL,herrto01,Tom Herr,2B,19.1,1979,1988
STL,wongko01,Kolten Wong,2B,17.4,2013,2020
STL,edmanto01,Tommy Edman,2B,17.1,2019,2023
STL,oquenjo01,José Oquendo,2B,14.9,1986,1995
STL,javieju01,Julián Javier,2B,14,1960,1971
TBR,zobribe01,Ben Zobrist,2B,35.3,2006,2014
TBR,lowebr01,Brandon Lowe,2B,17.8,2018,2025
TBR,wendljo01,Joey Wendle,2B,10.5,2018,2021
TBR,forsylo01,Logan Forsythe,2B,9.4,2014,2016
TBR,rodrise01,Sean Rodríguez,2B,7.9,2010,2014
TEX,kinslia01,Ian Kinsler,2B,35,2006,2013
TEX,willsbu01,Bump Wills,2B,15.6,1977,1981
TEX,mclemma01,Mark McLemore,2B,10.3,1995,1999
TEX,odorro01,Rougned Odor,2B,6.6,2014,2020
TEX,allenbe01,Bernie Allen,2B,5.5,1967,1971
TOR,alomaro01,Roberto Alomar,2B,22.3,1991,1995
TOR,hillaa01,Aaron Hill,2B,17.1,2005,2011
TOR,hudsoor01,Orlando Hudson,2B,12.6,2002,2005
TOR,garcida01,Dámaso García,2B,8.7,1980,1986
TOR,biggica01,Cavan Biggio,2B,7.4,2019,2024
WSN,vidrojo01,José Vidro,2B,16.5,1997,2006
WSN,huntro01,Ron Hunt,2B,12.7,1971,1974
WSN,lansimi01,Mike Lansing,2B,10.8,1993,1997
WSN,deshide01,Delino DeShields,2B,10.1,1990,1993
WSN,espinda01,Danny Espinosa,2B,9.6,2010,2016
